category,pub_date,url,keywords,collection_name,title,id,authors,is_processed
computer_science,2025-08-01,https://api.elsevier.com/content/abstract/scopus_id/85219297001,"{""Road Surface Condition Monitoring"",""Optical Fiber Reservoir Computing"",""Acceleration Data"",""Civilian Vehicles"",""Road Asset Management"",""International Roughness Index (IRI)"",""Road Pavement Fluctuation Slope"",""Model-Free Method"",""Non-Destructive Testing"",""Physical Reservoir Computing"",""Optical Computing"",""Time-Delay Reservoir"",""Machine Learning"",""Deep Learning"",""Data Alignment"",""Sensor Data"",""Autonomous Driving"",""Pavement Distress"",""Road Maintenance"",""Reservoir Computing Parameters (α, β, N)"",""Short-Term Memory (STM) Capacity"",""Nonlinear Auto-Regressive Moving Average (NARMA)"",""LiRA-CD Dataset"",""Normalized Cross-Correlation"",""Mean Absolute Error (MAE)"",""Root Mean Square Error (RMSE)""}",computer_science,Road surface condition monitoring with an optical fibre reservoir structure based on acceleration data from vehicles,555,Wang X.,True
computer_science,2025-07-01,https://api.elsevier.com/content/abstract/scopus_id/105002320527,"{""\""* **Posttraumatic Stress Disorder (PTSD)**: This is the central topic of the research."",""Glycoprotein Acetyls (GlycA)**: A key biomarker investigated for its relationship with PTSD."",""Pallidum Structure**: A specific brain region studied for its association with PTSD and GlycA."",""Metabolomics**: The study of small molecules involved in metabolic processes."",""Brain Imaging**:  Neuroimaging techniques used to study brain structure and function."",""Pleiotropy**:  The phenomenon where a single gene influences multiple traits."",""Horizontal Pleiotropy**:  When a gene influences multiple traits through independent pathways."",""Genetic Correlation**: The correlation between the genetic influences on two traits."",""Local Genetic Correlation**: Genetic correlation calculated within specific genomic regions."",""Colocalization Analysis**:  A method to determine if two traits share a causal variant in a region."",""Genetically Informed Causal Inference**: Methods used to infer causal relationships between traits using genetic data."",""Mendelian Randomization (MR)**: A method using genetic variants as instrumental variables to infer causality."",""Genome-Wide Association Study (GWAS)**: A study that scans the entire genome to identify genetic variations associated with a trait."",""Inflammation**: A key biological process implicated in the study, linked to GlycA."",""Immune Response**:  The body""}",computer_science,"Integration of Metabolomic and Brain Imaging Data Highlights Pleiotropy Among Posttraumatic Stress Disorder, Glycoprotein Acetyls, and Pallidum Structure",556,Løkhammer S.,True
computer_science,2025-07-01,https://api.elsevier.com/content/abstract/scopus_id/105000618353,"{""Savanna ecosystems**"",Herbivory**,""Large mammal herbivores**"",""Vegetation structure**"",""Remote sensing**"",PlanetScope**,Sentinel-2**,NDVI**,""NDVI contrast**"",""GLCM texture measures**"",""Exclusion experiments**"",""UHURU experiment**"",Kenya**,""Mpala Ranch**"",Rainfall**,""Tree-grass ratio**"",""Woody plant encroachment**"",Browsing**,Grazing**,Megaherbivores**,Mesoherbivores**,""Climate change**"",""Land use change**"",Biodiversity**,""Carbon sequestration**"",""Ecosystem resilience**"",""Habitat heterogeneity**"",""Foliage height diversity**"",""Canopy width**"",""Canopy height**"",""Bare ground**"",""Shannon Diversity Index**""}",computer_science,Analysing the impact of large mammal herbivores on vegetation structure in Eastern African savannas combining high spatial resolution multispectral remote sensing data and field observations,557,Back H.M.,True
computer_science,2025-02-06,https://doi.org/10.1007/s10750-025-05802-8,"{Phytoplankton,""Winter ecology"",Lakes,""Ice cover"",""Snow cover"",""Climate change"",""Automated sampling"",""Imaging-in-flow cytometry (IFCB)"",Diatoms,""Under-ice dynamics"",""Light availability"",Irradiance,Photosynthesis,""Nutrient limitation"",""Convective mixing"",""Water column stability"",""Density profiles"",""Richardson number"",Biovolume,""Image classification"",""Random forest algorithm"",""Machine learning"",""Seed populations"",""Temperate lakes"",""Lac Montjoie"",Zooplankton,""Grazer-prey interactions"",""Seasonal dynamics"",""Interannual dynamics"",Overwintering,""Chlorophyll a fluorescence"",""Volume scattering function"",Urosolenia,Asterionella,Synedra,Fragilaria,Tabellaria}",computer_science,High-frequency diatom dynamics seen in an ice- and snow-covered temperate lake using an imaging-in-flow cytometer,558,"Tara Tapics, Irene Gregory-Eaves, Yannick Huot",True
computer_science,2025-02-10,https://doi.org/10.1007/s11200-024-1221-1,"{""Since there is no text provided, I cannot extract any keywords. Please provide the academic text you would like me to analyze.""}",computer_science,"Supervision of seismic velocity models of the Reykjanes Peninsula Rift, SW Iceland",559,"Bohuslav Růžek, Jana Doubravová, Josef Horálek",True
computer_science,2024-10-16,https://doi.org/10.1007/s11200-023-0804-6,"{""Since there is no text provided, I cannot extract any keywords. Please provide the academic text you would like me to analyze.""}",computer_science,Evaluation of GOCE/GRACE and combined global geopotential models using GNSS/levelling data over Nigeria,560,"Michael Bako, Basem Elsaka, Jürgen Kusche, Luciana Fenoglio-Marc",True
computer_science,2025-02-04,https://doi.org/10.1007/s10750-025-05809-1,"{""\""* Riparian areas"",""Riparian vegetation"",""Community assembly"",""Biodiversity conservation"",""Structural Vegetation Types (SVTs)"",""Mediterranean ecosystems"",""Species richness"",""Species diversity"",""Species composition"",""Environmental gradients"",""Hydrological conditions"",""Biotic interactions"",""Abiotic conditions"",""Landscape connectivity"",""Woodland communities"",""Shrubland communities"",""Herbaceous communities"",""Canopy openings"",""Geomorphic landforms"",""Soil moisture"",""Human activities"",""Resource fluxes"",""Habitat provision"",Climate,""Flow regime"",""Land use"",Geology,Topography,""Soil characteristics"",""Riverbed morphology"",""Fluvial dynamics"",Floodplain,""Lateral gradient"",""Vertical gradient"",""Anthropogenic disturbances"",""Flow regulation"",Agriculture,""Forest clear-cutting"",""Biological invasions"",""Alien species"",""Native species"",""Ecosystem processes"",""Spatial autocorrelation"",""db-MEM (distance-based Moran""}",computer_science,Riparian structural vegetation types exhibit differential responses to local community drivers,561,"Leopoldo de Simone, Emanuele Fanfarillo, Tiberio Fiaschi, Simona Maccherini, Gianmaria Bonari, Claudia Angiolini",True
computer_science,2025-02-04,https://doi.org/10.1007/s11071-024-10712-w,"{""\""* **Chaotic Systems:** The central theme of the paper."",""Turbulence:** A specific and important example of spatiotemporal chaos."",""Data-Driven Reduced-Order Modeling:** The core methodology used."",""Partial Differential Equations (PDEs):** The type of equations being modeled."",""Attractor:**  The lower-dimensional representation of the system""}",computer_science,Stability analysis of chaotic systems in latent spaces,562,"Elise Özalp, Luca Magri",True
computer_science,2025-03-10,https://doi.org/10.1007/s11071-025-11031-4,"{""Airfoil Vibrations"",""Fluid-Structure Interaction (FSI)"",Aeroelasticity,Flutter,Divergence,""Supersonic Flow"",""Piston Theory"",""Laminated Composite Materials"",""Orthotropic Behavior"",Delamination,""Finite Element Method (FEM)"",""First-Order Shear Deformation Theory (FSDT)"",""Equivalent Single Layer (ESL)"",""Von Karman Nonlinear Strains"",""Nonlinear Vibrations"",""Semi-Analytical Solution"",""Fourier Series"",""Galerkin Decomposition"",""Newmark Time Integration"",""Predictor-Corrector Method"",""Stability Analysis"",Bifurcation,""Frequency Response"",""Limit Cycle"",""Composite Airfoils"",""Stability Maps"",""Manufacturing Defects""}",computer_science,Nonlinear vibration analysis of delaminated composite plate structures in supersonic flow,563,"Bence Hauck, András Szekrényes",True
computer_science,2025-03-18,https://doi.org/10.1007/s00376-024-4054-5,"{""Since there is no text provided, I cannot extract any keywords. Please provide the academic text you would like me to analyze.""}",computer_science,A 10-Year Dataset of Land Surface Observations for the Semi-Humid Alpine Grassland in the Source Region of the Yellow River,564,"Xianhong Meng, Yu Zhang, Lunyu Shang, Shaoying Wang, Zhaoguo Li, Shihua Lyu, Yinhuan Ao, Siqiong Luo, Lijuan Wen, Lin Zhao, Hao Chen, Di Ma, Suosuo Li, Lele Shu, Yingying An, Danrui Sheng, Hanlin Niu, Mingshan Deng",True
computer_science,2025-03-24,https://doi.org/10.1007/s11071-025-11029-y,{},computer_science,Online learning in bifurcating dynamic systems via SINDy and Kalman filtering,565,"Luca Rosafalco, Paolo Conti, Andrea Manzoni, Stefano Mariani, Attilio Frangi",True
neuroscience,2024-12-05,https://doi.org/10.1007/s12035-024-04643-1,"{""\""* **Docosahexaenoic acid (DHA):** This is the central topic of the text."",""Omega-3 (n-3) polyunsaturated fatty acid (PUFA):**  The class of fatty acids to which DHA belongs."",""Alpha-linolenic acid (ALA):** The precursor to DHA."",""Brain function:** DHA""}",neuroscience,Compound-Specific Isotope Analysis as a Potential Approach for Investigation of Cerebral Accumulation of Docosahexaenoic Acid: Previous Milestones and Recent Trends,384,"Abdelmoneim H. Ali, Mayssa Hachem, Mirja Kaizer Ahmmed",True
computer_science,2025-01-23,https://doi.org/10.1007/s10750-025-05798-1,"{""Stock assessment"",""Spatial heterogeneity"",""Population structure"",Metapopulation,Connectivity,""Environmental factors"",Morphometrics,Meristics,""Geometric morphometrics"",""Otolith shape analysis"",""Elliptic Fourier Analysis (EFA)"",""Wavelet analysis"",""Horse mackerel ( *Trachurus trachurus*)"",""Ibero-Mauritanian stock"",""South European Atlantic Shelf ecoregion"",""Lusitanian Province"",Galicia,Portugal,""Gulf of Cádiz"",Upwelling,""Sample collection"",""Preservation methods (fresh vs. frozen)"",""Generalized Procrustes Analysis (GPA)"",""Principal Component Analysis (PCA)"",""Canonical Variate Analysis (CVA)"",PERMANOVA,""Multilayer Perceptron (MLP)"",Morphotypes,""Phenotypic plasticity"",""Fisheries management"",Sustainability,""I have also included some more specific terms like the species name and specific geographic locations, as these are central to the study.  This comprehensive list should cover the key aspects of the provided text.""}",computer_science,Application of shape analysis for the identification of pelagic fish stocks,566,"Joana Vasconcelos, María Cirera, Ana Rita Vieira, José Luís Otero-Ferrer, Víctor M. Tuset",True
computer_science,2025-01-10,https://doi.org/10.1007/s00376-025-4541-3,"{""Since there is no text provided, I cannot extract any keywords. Please provide the academic text you would like me to analyze.""}",computer_science,Record High Temperatures in the Ocean in 2024,567,"Lijing Cheng, John Abraham, Kevin E. Trenberth, James Reagan, Huai-Min Zhang, Andrea Storto, Karina Von Schuckmann, Yuying Pan, Yujing Zhu, Michael E. Mann, Jiang Zhu, Fan Wang, Fujiang Yu, Ricardo Locarnini, John Fasullo, Boyin Huang, Garrett Graham, Xungang Yin, Viktor Gouretski, Fei Zheng, Yuanlong Li, Bin Zhang, Liying Wan, Xingrong Chen, Dakui Wang, Licheng Feng, Xiangzhou Song, Yulong Liu, Franco Reseghetti, Simona Simoncelli, Gengxin Chen, Rongwang Zhang, Alexey Mishonov, Zhetao Tan, Wangxu Wei, Huifeng Yuan, Guancheng Li, Qiuping Ren, Lijuan Cao, Yayang Lu, Juan Du, Kewei Lyu, Albertus Sulaiman, Michael Mayer, Huizan Wang, Zhanhong Ma, Senliang Bao, Henqian Yan, Zenghong Liu, Chunxue Yang, Xu Liu, Zeke Hausfather, Tanguy Szekely, Flora Gues",True
biology,2025-07-15,https://api.elsevier.com/content/abstract/scopus_id/86000656289,"{Aquaculture**,""Macrobrachium rosenbergii** (Giant Freshwater Prawn)"",""All-female monosex culture**"",Biotechnology**,""Androgenic gland**"",""IAG-switch (Insulin-like Androgenic Gland Hormone sexual switch)**"",""WW females (genetically all-female prawns)**"",""ZZ males (genetically male prawns)**"",""Parental cell transfer**"",""Monosex populations**"",""Size uniformity**"",""Stocking density**"",Yield**,""Nursery phase (primary and secondary)**"",""Grow-out period**"",Harvesting**,""Reproductive stages**"",""Specific growth rate (SGR)**"",""Feed conversion ratio (FCR)**"",""Effective density**"",""Size variation**"",""Growth performance**"",""Commercial-scale production**"",""Polyculture** (mentioned briefly in reference to a study with *Oreochromis niloticus*)"",""Selective breeding**"",""Genomic tools**"",""It\\""}",biology,Field validation of an all-female monosex biotechnology for the freshwater prawn Macrobrachium rosenbergii,568,Wahl M.,True
adult_care,2020-02-11,http://dx.doi.org/10.1117/1.JBO.25.12.123702,"{""Optical Coherence Tomography (OCT)"",""Deep Learning"",""Signal-to-Noise Ratio (SNR)"",""Low Bit-Depth"",""Image Reconstruction"",""Generative Adversarial Network (GAN)"",""Data Acquisition"",Telemedicine,""Data Transmission"",""Image Quality"",Choroid,Retina,""Spectral-Domain OCT"",""Compressed Sensing (CS)"",""Analog-to-Digital Converter (ADC)"",""Nyquist-Shannon Limit"",""Healthcare in Low-Resource Settings""}",adult_care,High signal-to-noise ratio reconstruction of low bit-depth optical coherence tomography using deep learning,569,"Qiangjiang Hao, Kang Zhou, Jianlong Yang, Liyang Fang, Zhengjie Chai, Yuhui Ma, Yan Hu, Shenghua Gao, Jiang Liu",True
adult_care,2025-04-23,http://arxiv.org/abs/2504.16930v1,"{""Stereo Matching:** This is the central theme of the paper."",""Zero-Shot Stereo Matching:**  A specific type of stereo matching focused on in this work."",""Procedural Dataset Generation:** The core method used to create the datasets."",""Synthetic Datasets:**  Crucial for training stereo matching networks."",""Infinigen-Stereo:** The name of the procedural generator introduced in the paper."",""RAFT-Stereo:** The stereo matching model architecture used in the experiments."",""Dataset Design:**  Exploring different parameters and choices in creating effective datasets."",""3D Scenes:**  The basis for generating the synthetic stereo images."",""Disparity Estimation:** The goal of stereo matching, calculating the difference in pixel positions between images."",""Depth Calculation:**  Inferring depth information from stereo disparity."",""Rendering Pipeline:** Used to generate ground truth disparity in synthetic datasets."",""Performance Evaluation:** Assessing the effectiveness of different dataset designs."",""Open Source:**  The authors release their system publicly."",""Image Augmentations:** Techniques to enhance dataset diversity."",""2D Flow Datasets:**  Related work on generating datasets for optical flow."",""Robust Baselines:** Comparing the new method against established benchmarks."",""Generalization:**  The ability of models trained on synthetic data to perform well on real-world data."",""Ablations:**  Systematic experiments to understand the impact of different design choices."",""It\\""}",adult_care,Procedural Dataset Generation for Zero-Shot Stereo Matching,570,"David Yan, Alexander Raistrick, Jia Deng",True
adult_care,2022-03-14,http://arxiv.org/abs/2203.06965v1,"{""Self-Supervised Learning (SSL)**"",""Visual Pre-training**"",""UniVIP (Unified Self-supervised Visual Pre-training)**"",""Representation Learning**"",""Contrastive Learning**"",""Instance Discrimination**"",""Semantic Consistency**"",""Non-iconic Datasets (e.g., COCO)**"",""Single-Centric-Object Datasets (e.g., ImageNet)**"",""Downstream Tasks (Image Classification, Semi-Supervised Learning, Object Detection, Segmentation)**"",""Optimal Transport Algorithm**"",""Scene-Scene Similarity**"",""Scene-Instance Correlation**"",""Instance-Instance Discrimination**"",""I\\""}",adult_care,UniVIP: A Unified Framework for Self-Supervised Visual Pre-training,571,"Zhaowen Li, Yousong Zhu, Fan Yang, Wei Li, Chaoyang Zhao, Yingying Chen, Zhiyang Chen, Jiahao Xie, Liwei Wu, Rui Zhao, Ming Tang, Jinqiao Wang",True
adult_care,2019-04-03,http://arxiv.org/abs/1811.05178v2,"{""High-order Harmonic Generation (HHG)"",""XUV (Extreme Ultraviolet) radiation"",""Ultrashort pulses"",""Attosecond science"",""Ytterbium-doped fiber lasers (YDFA)"",""High repetition rate"",""Single-atom response"",""Harmonic efficiency"",""Phase matching"",""Conversion efficiency"",Ionization,""Fiber laser technology"",""Strong field physics"",""Macroscopic generation parameters"",""Photon flux"",""Coincidence detection (e.g., COLTRIMS)"",""Surface photoemission"",""Pulse duration"",Postcompression,""Hollow core fibers"",""Transient phase matching"",""Ti:Sapphire lasers""}",adult_care,High-harmonics of harmonics of a fiber laser: a milliwatt XUV ultrashort source,572,"Antoine Comby, Dominique Descamps, Aura Gonzalez, Florent Guichard, Stephane Petit, Yoann Zaouter, Yann Mairesse",True
adult_care,2017-12-12,http://dx.doi.org/10.1093/mnras/stx2904,"{""Transneptunian Objects (TNOs)**"",Centaurs**,Photometry**,""Rotational Period**"",Lightcurves**,Density**,""Short-term Variability**"",""Kuiper Belt**"",""Solar System**"",""Minor Planets**"",Asteroids**,""Collisional Events**"",""Telescopes (specifically 3.6-m TNG)**"",Shape**,""Surface Heterogeneity**"",Albedo**}",adult_care,Photometric observations of nine Transneptunian objects and Centaurs,573,"T. Hromakina, D. Perna, I. Belskaya, E. Dotto, A. Rossi, F. Bisi",True
adult_care,2025-04-23,http://arxiv.org/abs/2504.16926v1,"{""CNEOS 2014-01-08 (C14)"",Meteor,""Interstellar object"",""Planet 9 (P9)"",""Gravitational slingshot"",Trajectory,Velocity,""Heliocentric velocity"",""Asymptotic velocity"",""Local Standard of Rest (LSR)"",""Velocity dispersion"",""Gaussian distribution"",Deflection,""Messenger hypothesis"",""Orbital speed"",""Conservation of momentum"",""Deﬂection angle"",""Solar system""}",adult_care,Meteor CNEOS 2014-01-08 has nothing to do with Planet 9,574,Sigurd Naess,True
adult_care,2025-04-23,http://arxiv.org/abs/2504.16925v1,"{""Imitation Learning"",""Latent Diffusion Planning (LDP)"",Planner,""Inverse Dynamics Model (IDM)"",""Latent Space"",""Variational Autoencoder (VAE)"",""Diffusion Objectives"",""Action-Free Demonstrations"",""Suboptimal Data"",""Visuomotor Tasks"",""Multimodal Distributions"",Robotics,""Expert Demonstrations"",""Offline Reinforcement Learning (Offline RL)"",""Reward-Conditioned Policies"",Pretraining,Fine-tuning,""Modular Approach"",""Video Planner"",""Closed-Loop Robot Policies"",""State Forecasting"",""Image-Based Domains"",""Manipulation Tasks""}",adult_care,Latent Diffusion Planning for Imitation Learning,575,"Amber Xie, Oleh Rybkin, Dorsa Sadigh, Chelsea Finn",True
adult_care,2025-04-14,http://arxiv.org/abs/2504.10310v1,"{""Nonequilibrium Glasses"",""Stealthy Hyperuniformity"",""Ground-State Manifold"",""Disordered Hyperuniform Systems"",""Maximally Random Jammed (MRJ) Packings"",Hyperuniformity,""Structure Factor S(k)"",""Packing Fraction"",""Contact Number"",""Gap Exponent"",""Pair Correlation Function g2(r)"",""Stealthy Interactions"",""Long-Ranged Oscillatory Potentials"",Isotropy,""Density Fluctuations"",""Wavenumber k"",""Exclusion Sphere"",Degeneracy,""Materials Applications (Optics and Acoustics)"",""It would also be appropriate to include slightly broader terms, given the context:"",""Amorphous Materials"",Glasses,""Hard-Sphere Packings"",""Statistical Mechanics""}",adult_care,Existence of Nonequilibrium Glasses in the Degenerate Stealthy Hyperuniform Ground-State Manifold,576,"Salvatore Torquato, Jaeuk Kim",True
adult_care,2024-10-13,http://arxiv.org/abs/2306.15226v2,"{""Autonomous offroad driving"",""High-speed navigation"",""Long-range perception"",LiDAR,""Visual perception"",""Sensor fusion"",""Self-supervised learning"",""Online adaptation"",""Traversability prediction"",""Model selection"",""Real-world testing"",""All-Terrain Vehicle (ATV)"",""Offroad terrains"",""Dynamic environments"",""Sensor limitations"",""Noisy data"",""Human-annotated datasets"",""Unseen scenarios"",""Near-range measurements"",""Online learning""}",adult_care,Learning-on-the-Drive: Self-supervised Adaptation of Visual Offroad Traversability Models,577,"Eric Chen, Cherie Ho, Mukhtar Maulimov, Chen Wang, Sebastian Scherer",True
Healthcare management ,2025-02-14,https://doi.org/10.1007/s11071-025-10974-y,{},Healthcare management ,Phase portraits and bifurcations induced by static and dynamic friction models,578,"Balazs J. Bekesi, Mate Antali, Gabor Csernak",True
Healthcare management ,2025-02-27,https://doi.org/10.1007/s11071-025-10992-w,{},Healthcare management ,Strong nonreciprocity in a bistable pendulum with contactless coupling to a monostable pendulum,579,"Michael Rouleau, Zachary Booker, Chengzhi Shi, Julien Meaud",True
Healthcare management ,2024-11-12,https://doi.org/10.1007/s00256-024-04819-9,{},Healthcare management ,MRI-guided neurolysis for the treatment of chronic refractory knee pain: a case report,580,"Alexander W. Marka, Maximillian Strenzke, Kilian Weiss, Dimitrios C. Karampinos, Klaus Woertler, Mirco Herbort, Nima Befrui, Tom Finck",True
Healthcare management ,2025-02-22,https://doi.org/10.1007/s11071-025-10989-5,{},Healthcare management ,Unstable limit cycle estimation from small perturbations: a minimal-data-driven approach,581,Giuseppe Habib,True
Healthcare management ,2025-02-27,https://doi.org/10.1007/s11071-025-10958-y,{},Healthcare management ,Numerical Hopf normal form for delay-differential equations,582,"Tamás Kalmár-Nagy, Dávid András Horváth",True
Healthcare management ,2025-03-13,https://doi.org/10.1007/s11071-025-10972-0,{},Healthcare management ,Exploration of soliton solutions and modulation instability analysis for cold bosonic atoms in a zig-zag optical lattice in quantum physics,583,Bahadır Kopçasız,True
Healthcare management ,2025-03-07,https://doi.org/10.1007/s11071-025-11005-6,{},Healthcare management ,Flat control law for diffusively,584,"Christophe Letellier, Irene Sendiña-Nadal, Ludovico Minati, Jean-Pierre Barbot",True
Healthcare management ,2025-03-03,https://doi.org/10.1007/s11071-025-10997-5,{},Healthcare management ,Nonlinear modelling of transient tyre dynamics,585,Luigi Romano,True
Healthcare management ,2025-03-15,https://doi.org/10.1007/s11071-025-11001-w,{},Healthcare management ,Hexadecimal permutation and 2D cumulative diffusion image encryption using hyperchaotic sinusoidal exponential memristive system,586,"Cemaleddin Şimşek, Uğur Erkan, Abdurrahim Toktas, Qiang Lai, Suo Gao",True
Healthcare management ,2025-03-11,https://doi.org/10.1007/s11071-025-10987-7,{},Healthcare management ,Theoretical insights into 1:2 and 1:3 internal resonance for frequency stabilization in nonlinear micromechanical resonators,587,"Ata Donmez, Hansaja Herath, Hanna Cho",True
Healthcare management ,2025-04-23,https://doi.org/10.1186/s41077-025-00349-z,"{""Electronic Health Records (EHR)**: The central topic of the text, focusing on implementation, usability, and safety."",""Human Factors (HF)**:  A key methodology used to evaluate EHR systems and their interaction with users."",""Systems Focused Simulation (SFS)**: Another core methodology used in conjunction with HF to assess EHR implementation in realistic scenarios."",""Usability Testing**: A specific HF method employed to identify issues and improve EHR design."",""In Situ Simulation**: Simulations conducted in the actual clinical environment to assess real-world impact."",""Patient Safety**: A primary concern driving the need for HF and SFS in EHR implementation."",""Workflows**: How EHR systems impact clinical processes and user efficiency."",""Perioperative Care**: The specific clinical setting used as a case study for EHR implementation."",""Quality Improvement (QI)**: The overall framework of the study."",""Change Management**:  Addressing the organizational and process changes required for successful EHR adoption."",""Training and Education**: Preparing staff for using the new EHR system."",""Software/Build Changes**: Modifications to the EHR software based on usability and simulation findings."",""Recommendations**: Specific suggestions for improving the EHR system and its implementation."",""Latent Safety Threats**: Potential risks identified through proactive testing."",""Hierarchy of Intervention Effectiveness**: A framework for prioritizing recommendations based on their impact."",""User-Centered Design**:  Designing EHR systems with the needs and experiences of end-users in mind."",""Debriefing**: A structured process for gathering feedback and identifying areas for improvement after simulations."",""Interoperability**: Implicitly addressed through discussions of information sharing and system integration."",""Adoption**:  The successful integration and acceptance of the new EHR system by staff."",""Efficiency**:  How EHR systems impact the speed and effectiveness of clinical processes."",""Medical Errors**:  The potential for EHRs to reduce or contribute to medical errors."",""It\\""}",Healthcare management ,Human factors and systems simulation methods to optimize peri-operative EHR design and implementation,588,"Mirette Dubé, Jonathan D. Hron, Susan Biesbroek, Myrna Chan-MacRae, AEliot Shearer, Rocco Landi, Melanie Swenson, Daniel J. Kats, Doreen White, Reilly Birmingham, Lauren Coogle, Jennifer Arnold",True
Healthcare management ,2025-04-22,https://doi.org/10.1007/s12187-025-10251-9,"{""\""* **Children""}",Healthcare management ,How do Concepts and Measures of Children’s Well-being Outcomes Align with Perspectives of Care-Experienced Children? A Scoping Review,589,"Hannah Hall, Jennifer C. Davidson, Chrissie Gale",True
Healthcare management ,2025-04-23,https://doi.org/10.1007/s40487-025-00337-3,"{""\""* **Social Determinants of Health (SDOH)**: This is the central theme of the text."",""Metastatic Breast Cancer (mBC)**: The specific disease context being studied."",""Treatment Decision-Making**: How SDOH influence choices made by healthcare providers."",""Health Disparities**: Differences in health outcomes among different patient groups."",""HR+/HER2- mBC**: The most common subtype of mBC, frequently mentioned in the context of treatment decisions."",""CDK4/6 Inhibitors**: A class of drugs used to treat HR+/HER2- mBC, and a focus of the study regarding SDOH impact on prescription."",""Endocrine Therapy (ET)**: Often used in combination with CDK4/6 inhibitors."",""Financial Toxicity**: The financial burden of cancer care, a significant SDOH."",""Caregiver Support**: The presence or absence of a caregiver as an influential SDOH."",""Resource Constraints**: Limited resources in healthcare settings impacting SDOH-informed care."",""Patient Navigation**: Support services to help patients navigate the healthcare system, a potential solution to address SDOH barriers."",""Health Literacy**: A patient""}",Healthcare management ,Survey of Health Care Providers on Social Determinants of Health and Treatment Decision-Making for Patients With HR+/HER2− Metastatic Breast Cancer,590,"Monique Gary, Editha Krueger, Molly Kisiel, Kimberly Demirhan, Alexandra Guarin Barajas, Joanne C. Ryan",True
governance,2025-06-01,https://api.elsevier.com/content/abstract/scopus_id/85217379472,"{""Generative AI (GenAI)**: This is the central topic of the paper.  Includes specific tools like ChatGPT, DALL-E, Gemini, Bard."",""Higher Education**: The context in which GenAI is being examined."",""Governance**:  Focuses on policies, regulations, and frameworks for managing GenAI."",""Student Perspective**:  The specific lens through which the research is conducted."",""Ethics**:  Covers responsible use, academic integrity, plagiarism, bias, transparency, accountability, and fairness."",""Curriculum Integration**:  How GenAI can be incorporated into teaching and learning."",""AI Literacy**:  Students\\""}",governance,Shaping generative AI governance in higher education: Insights from student perception,280,Barus O.P.,True
governance,2025-06-01,https://api.elsevier.com/content/abstract/scopus_id/85217003551,"{""Governance Capacity:** This is a central theme, referring to the ability of actors to collectively steer societal change towards sustainability."",""Regional Energy Transition (RET):** The specific context of the research, focusing on transitions towards sustainable energy systems at a regional level."",""Collective Agency:**  The combined actions and intentions of multiple actors working together."",""Shared Intentions:** A core concept explaining how actors form collective agency by sharing their goals and commitments."",""Social Learning:** A key mechanism for developing governance capacity, involving learning by doing and learning by taking into account others\\""}",governance,“Developing governance capacities for regional energy transition: The case of Eindhoven Metropolitan Region”,281,van Dijk J.G.W.,True
governance,2025-06-01,https://api.elsevier.com/content/abstract/scopus_id/85216474370,"{""Wildlife Governance:** This is the central theme of the paper, focusing on the structures, processes, and actors involved in managing wildlife."",""Community Participation:** The role and involvement of local communities in wildlife management decisions."",""Knowledge, Attitudes, and Perceptions (KAP):**  Understanding the local communities\\""}",governance,"Knowledge, attitudes, and perceptions about wildlife governance in the Hwange Tsholotsho wildlife area in Zimbabwe: A multi-methods approach",282,Mundoga T.,True
corporate_governance,2025-03-01,https://api.elsevier.com/content/abstract/scopus_id/85216373046,"{""Green Governance Strategy (GGS)**"",""Hybrid Vehicle Development**"",""Sustainability Performance**"",""Corporate Social Responsibility (CSR)**"",""Sustainable Development Goals (SDGs)** (specifically SDG 11 and SDG 13)"",""Social Identity Theory**"",""Green Innovation**"",""Environmental Performance**"",""Corporate Environmental Responsibility**"",""Automobile Industry**"",""Electric Vehicles**"",""Zero-Carbon Economy**"",""Electricity Prices**"",""Green Technologies**"",""Corporate Identity**"",""Stakeholder Engagement**"",""Environmental, Social, and Governance (ESG)**"",""Board Environmental Orientation**"",""Green Knowledge Management**"",""Additionally, some more specific keywords related to the research methodology and measurements could be included:"",""Random-effects GLS Regression**"",""Difference-in-Differences (DiD) Model**"",""Green Capex Target**"",""Green Revenues Target**"",""Environmental Partnerships**"",""Climate-Related Risks Assessment Process**"",""Environmental Management Team**"",""CSR Awards**"",""Emission Score**"",""Environmental Controversies**""}",corporate_governance,"Pursuing a corporate sustainable identity: Green governance strategy, hybrid vehicle development, knowledge and sustainability performance",304,Helfaya A.,True
